Date,Open,High,Low,Close,Turnover,Volume
2020/8/26,15973.83,16361.96,15950.59,16009.09,601,32338
2020/8/27,16016.59,16130.42,15835.39,16130.13,498,25404.28
2020/8/28,16131.02,16673.41,16077.62,16638.84,682,37786.2
2020/8/31,16697.03,16709.03,16464.37,16489,617,34590.7
2020/9/1,16429.8,16584.03,16326.27,16429.74,517,27906.97
2020/9/2,16472.01,16529.83,16274.29,16512.26,472,26596.57
2020/9/3,16506.59,16852.15,16316.41,16420.72,584,33430.35
2020/9/4,16083.7,16215.87,15914,16159.05,495,29744.73
2020/9/7,16105.12,16189.67,15612.78,15616.45,528,29641.9
2020/9/8,15671.61,15796.87,15530.1,15690.75,361,20855.69
2020/9/9,15421.19,15421.19,14820.65,14946.83,542,28931.96
2020/9/10,15162.25,15305.34,14984.05,15010.77,393,22881.07
2020/9/11,14955.39,15290.17,14955.39,15279.36,407,20509.29
2020/9/14,15417.5,15457.67,14975.76,15072.89,463,28227.55
2020/9/15,15081.4,15257.45,14849.77,15250.4,407,24024.12
2020/9/16,15260.36,15343.97,14887.24,14971.03,380,23231.44
2020/9/17,14895.4,14926.11,14529.26,14654.09,407,22633.38
2020/9/18,14662.44,14880.85,14528.46,14879.99,378,21350.36
2020/9/21,14896.84,14986.57,14740.01,14787.81,329,17817.9
2020/9/22,14717.31,15022.6,14716.02,14783.48,415,22152.94
2020/9/23,14818.85,15341.77,14707.39,15226.84,568,33697.96
2020/9/24,15093.88,15128.14,14921.19,14977.92,450,25228.02
2020/9/25,15017.75,15259.21,14931.49,15016.69,398,22968.58
2020/9/28,15082.92,15133.17,14790.25,14828.58,349,19352.83
2020/9/29,14887.9,15089.64,14703.9,15007.59,341,19449.72
2020/9/30,15107.09,15328.94,15020.86,15115.01,347,20284.14
2020/10/9,15391.69,15642.91,15313.6,15586.58,460,26773.89
2020/10/12,15697.88,16108.53,15684.33,16104.64,535,31981.96
2020/10/13,16078.88,16309.36,15992.54,16232.76,478,30238.08
2020/10/14,16211.89,16336.08,16110.54,16134.52,514,30312.65
2020/10/15,16133.04,16143.42,15956.26,16044.46,467,23304.92
2020/10/16,16057.89,16191.2,15856.38,16086.83,441,23700.82
2020/10/19,16169.21,16179.64,15651.83,15689.86,509,25699.34
2020/10/20,15666.95,15838.82,15529.99,15825.72,352,18809.27
2020/10/21,15887.68,16056.6,15769.78,15814.89,418,23820.96
2020/10/22,15748.36,15748.36,15397.48,15557.6,399,21886.07
2020/10/23,15586.1,15664.06,14921.78,15027.77,441,27084.17
2020/10/26,14876.56,15192.65,14723.11,15132.48,321,19014.7
2020/10/27,15164.24,15588.04,15097.92,15550.73,367,22290.94
2020/10/28,15580.03,15784.79,15444.19,15725.83,395,20981.41
2020/10/29,15579.18,16097.4,15563.25,16002.69,570,28657.99
2020/10/30,16058.59,16086.53,15651.05,15729.56,486,25976.1
2020/11/2,15707.53,15766.53,15425.56,15565.47,532,26077.67
2020/11/3,15609.76,15754.75,15456.65,15720.84,447,21078.13
2020/11/4,15728.41,15847.76,15657.17,15816.69,633,25122.93
2020/11/5,15916.2,15987.36,15660.27,15827.96,644,27775.58
2020/11/6,15842.77,15843.99,15201.72,15388.15,798,34128.82
2020/11/9,15441.81,15764.45,15366.46,15690.35,688,30216.26
2020/11/10,15873.11,15987.29,15479.38,15532.01,699,34244.06
2020/11/11,15452.48,15452.48,15086.94,15150.82,670,34506.76
2020/11/12,15227.81,15480.81,15205.86,15329.51,528,26092.14
2020/11/13,15261.84,15263.8,15133.31,15214.44,452,22395.94
2020/11/16,15318.44,15367.56,15181.45,15367.56,507,23129.37
2020/11/19,14717.23,14850.1,14611.55,14814.93,357,18720.73
2020/11/20,14844.54,14971.33,14844.54,14867.56,343,16647.83
2020/11/23,14923.8,14928.12,14722.2,14853.35,478,22736.37
2020/11/24,14828.46,14828.46,14630.62,14730.28,397,17405.12
2020/11/25,14714.81,14716.69,14411.98,14411.98,466,21338.45
2020/11/26,14432.86,14543.04,14269.44,14345.22,359,15813.62
2020/11/27,14364.76,14487.52,14218.78,14465.12,292,14651.18
2020/11/30,14483.05,14657.62,14324.41,14519.28,492,24161.47
2020/12/1,14565.45,15005.64,14565.45,14979.07,506,26838.48
2020/12/2,14999.95,15036.55,14808.47,14916.08,396,18467.89
2020/12/3,14940.58,15423.04,14919.97,15318.35,580,30581.14
2020/12/4,15283.35,15542.33,15217.91,15520.93,425,23937.7
2020/12/7,15321.9,15409.16,15185.73,15264.58,649,30459.99
2020/12/8,15323.09,15357.83,15206.16,15238.43,439,20417.58
2020/12/9,15280.37,15359.93,15059.01,15067.26,504,24695.27
2020/12/10,14984.27,15231.65,14930.87,15197.78,449,23131.67
2020/12/11,15258.42,15317.55,15006.99,15144.4,704,31258.52
2020/12/14,15149.51,15351.26,15045.12,15340.63,453,26189.04
2020/12/15,15317.32,15823.33,15288.28,15731.93,515,33935.07
2020/12/16,15771.73,15931.52,15636.39,15864.34,481,28626.44
2020/12/17,16160.04,16521.37,16160.04,16383.62,598,44727.92
2020/12/18,16392.45,16552.18,16230.13,16391.03,481,32109.38
2020/12/21,16396.26,16625.82,16269.64,16584.06,505,31629.27
2020/12/22,16592.22,16854.16,16468.06,16486.42,602,37003.17
2020/12/23,16534.47,16563.63,16245.47,16448.95,517,30721.03
2020/12/24,16484.15,16723.49,16454.09,16545.2,464,26415.26
2020/12/25,16513.78,16983.86,16506.19,16959.64,393,26558.8
2020/12/28,17050.68,17050.68,16682.34,16710.97,488,30306.02
2020/12/29,16717.75,16780.04,16356.72,16497.88,404,25465.04
2020/12/30,16502.24,16836.96,16500.83,16797.62,386,25959.56
2020/12/31,16818.97,17032.87,16655.65,16952.09,522,34740.44
2021/1/4,16886.18,17122.63,16812.11,16964.72,702,49160.68
2021/1/5,16914.35,17350.97,16896.13,17341.89,767,50032.06
2021/1/6,17473.35,17663.38,17331.29,17658.33,681,47723.45
2021/1/7,17715.02,17893.24,17498.19,17892.25,649,42698.71
2021/1/8,17942.73,18167.95,17667.35,17863.16,621,41286.68
2021/1/11,17772.17,17924.57,17402.99,17513.45,622,42324.93
2021/1/12,17466.24,17865.01,17356.77,17851.8,507,34472.23
2021/1/13,17895.24,17907.7,17402.45,17547.99,522,36044.34
2021/1/14,17496.1,17546.89,17205.98,17232.39,535,34207.73
2021/1/15,17232.37,17252.61,16882.36,17189.84,490,30371.43
2021/1/18,17131.98,17346.15,16894.93,17218.47,441,26760.71
2021/1/19,17251.02,17283.79,16845.73,16889.33,492,30874.4
2021/1/20,16955.92,17518.3,16940.67,17492.76,506,34589.07
2021/1/21,17588.74,17921.57,17585.61,17858.8,580,38598.15
2021/1/22,17904.05,18677.09,17888.4,18664.54,804,49579.61
2021/1/25,18751.49,18883.8,18546.21,18750.43,693,46195.74
2021/1/26,18628.69,18628.69,18152.48,18180.68,583,39474.99
2021/1/27,18179.37,18269.09,17748.51,18081.56,506,33086.56
2021/1/28,17867.97,18050.97,17528.88,17555.57,558,34738.91
2021/1/29,17676.01,17827.25,17240.63,17463.42,486,31656.55
2021/2/1,17482.82,17885.26,17446.69,17854.11,566,33175.28
2021/2/2,17942.17,18263.2,17670.53,18227.71,515,34136.02
2021/2/3,18199,18682.58,18173.36,18389.84,515,36764.7
2021/2/4,18217.05,18491.24,17943.14,18167.59,496,33991.82
2021/2/5,18286.92,18976.91,18197.41,18699.13,562,43672.23
2021/2/8,18747.38,19138.95,18689.31,19138.34,595,42592.36
2021/2/9,19231.7,19605.67,19135.13,19541.57,628,42913.36
2021/2/10,19554,20169.47,19367.43,20071.96,727,50251.13
2021/2/18,20341.21,20349.84,19171.56,19214.08,827,59375.98
2021/2/19,19099.44,19293.48,18639.74,19192.23,686,44636.8
2021/2/22,19184.2,19184.2,18203.7,18203.7,754,49801.09
2021/2/23,17961.19,18441.33,17935.9,18123.29,634,38580.81
2021/2/24,18137.65,18152.77,17171.58,17323.97,737,47097.1
2021/2/25,17456.39,17625.63,17265.54,17343.72,614,37821.4
2021/2/26,16963.05,17408.81,16749.64,17074.78,611,39101.57
2021/3/1,17300.09,17323.8,16916.91,17300.13,584,37692.73
2021/3/2,17402.24,17433.62,16737.85,16905.93,564,37616.66
2021/3/3,16848.31,17255.93,16702.08,17255.93,453,28691.18
2021/3/4,17013.69,17027.9,16467.42,16558.39,581,37781.59
2021/3/5,16238.42,16703.39,16157.09,16570.74,479,30877.06
2021/3/8,16692.36,16766.41,15514.79,15517.88,628,40853.18
2021/3/9,15517.44,15635.12,14852.3,15057.25,699,41924.08
2021/3/10,15438.49,15651.03,15313.13,15453.37,518,32905.26
2021/3/11,15518.59,16108.27,15476.39,15873.81,531,34186.02
2021/3/12,15976.95,15992.7,15622.73,15912.61,444,28698.86
2021/3/15,15766.6,15816.36,15039.33,15244.96,460,31705.87
2021/3/16,15401.04,15493.86,15100.54,15391.3,384,24683.96
2021/3/17,15335.4,15572.09,15096.18,15466.41,387,24035.02
2021/3/18,15562.06,15844.81,15517.18,15816.11,497,29498
2021/3/19,15489.65,15709.72,15306.45,15410.25,434,26473.47
2021/3/22,15417.6,15760.86,15300.79,15514.5,411,25273.96
2021/3/23,15507.44,15705.33,15312.37,15495.48,396,23423.54
2021/3/24,15396.9,15669.93,15316.48,15424.9,460,26988.58
2021/3/25,15298.19,15649.66,15172.77,15586.15,388,25537.72
2021/3/26,15679.55,16248.47,15679.55,16190.2,483,33017.09
2021/3/29,16169.87,16318.59,15972.58,16134.17,462,29057.68
2021/3/30,16094.9,16554.15,16073.84,16410.39,512,31639.47
2021/3/31,16368.54,16368.54,16070.73,16236.55,399,23962.68
2021/4/1,16254.58,16640.83,16253.55,16618.09,397,23397.48
2021/4/2,16647.89,16869.9,16575.9,16720.18,389,25580.6
2021/4/6,16713.3,16746.72,16390.85,16432.12,432,23605.88
2021/4/7,16436.75,16451.67,16127.81,16383.95,428,25126.3
2021/4/8,16303.83,16691.32,16183.17,16668.43,548,27477.18
2021/4/9,16621.26,16678.43,16289.44,16358.8,435,23786.12
2021/4/12,16269.21,16436.8,15830.19,15872.35,517,30627.59
2021/4/13,15859.62,16247.87,15859.39,16066.9,448,26232.18
2021/4/14,16103.94,16227.2,15763.2,16033.56,450,28825.43
2021/4/15,15965.36,16087.31,15747.66,15922.7,508,26770.69
2021/4/16,15988.08,15993.31,15648.88,15806.84,531,29882.68
2021/4/19,15798.32,16320.38,15682.09,16314.11,605,36090.29
2021/4/20,16298.41,16483.62,16091.31,16357.18,632,35131.9
2021/4/21,16277.3,16719.66,16264.21,16714.84,658,37392.84
2021/4/22,16744.8,16784.4,16556.62,16701.26,610,33383.47
2021/4/23,16760.67,17205.51,16760.67,17092.61,632,40021.91
2021/4/26,17232.34,17563.69,16994.92,17000.95,779,50346.44
2021/4/27,17005.88,17431.4,16888.08,17422.83,619,36926.77
2021/4/28,17435.99,17797.26,17353.78,17789.84,756,46450.11
2021/4/29,17787.96,17872.73,17478.67,17758.93,768,44808.03
2021/4/30,17748.7,18215.37,17742.54,18010.14,841,51960.48
